ds,volume,vix,interest_rate,cpi,y,cap,prophet_forecast,residual,lgb_correction,final_forecast
2024-03-26,34142000.0,13.239999771118164,5.33,312.23,18210.54,26515.992,18062.838399992816,147.70160000718533,147.71187820783013,18210.550278200644
2024-03-27,41359200.0,12.779999732971191,5.33,312.23,18280.84,26515.992,18107.216171156815,173.62382884318504,173.62141258493526,18280.83758374175
2024-03-28,36839600.0,13.010000228881836,5.33,312.23,18254.69,26515.992,18106.849885654046,147.84011434595232,146.8641542324445,18253.71403988649
2024-03-29,36839600.0,13.010000228881836,5.33,312.23,18255.7825,26515.992,18103.916561585458,151.86593841454305,146.8641542324445,18250.780715817902
2024-03-30,36839600.0,13.010000228881836,5.33,312.23,18255.7825,26515.992,18106.340220218433,149.44227978156778,146.8641542324445,18253.204374450877
2024-03-31,36839600.0,13.010000228881836,5.33,312.23,18255.7825,26515.992,18117.475450155707,138.30704984429394,146.8641542324445,18264.33960438815
2024-04-01,38729000.0,13.649999618530273,5.33,313.207,18293.2,26515.992,18185.04136877956,108.15863122044175,108.15621083248539,18293.197579612046
2024-04-02,44259700.0,14.609999656677246,5.33,313.207,18121.78,26515.992,18151.388336271488,-29.60833627148895,-29.604725353874258,18121.783610917613
2024-04-03,39949800.0,14.329999923706055,5.33,313.207,18160.19,26515.992,18168.603276712907,-8.413276712908555,-8.413424094502075,18160.189852618405
2024-04-04,57267700.0,16.350000381469727,5.33,313.207,17878.78,26515.992,18083.913592508226,-205.1335925082276,-205.13376124247074,17878.779831265754
2024-04-05,54723000.0,16.030000686645508,5.33,313.207,18108.46,26515.992,18091.465328610517,16.99467138948239,19.546037733392836,18111.011366343908
2024-04-06,54723000.0,16.030000686645508,5.33,313.207,18112.482,26515.992,18088.692850094347,23.789149905653176,19.546037733392836,18108.238887827738
2024-04-07,54723000.0,16.030000686645508,5.33,313.207,18112.482,26515.992,18094.626614276625,17.85538572337464,19.546037733392836,18114.172652010016
2024-04-08,28144900.0,15.1899995803833,5.33,313.207,18100.19,26515.992,18163.153176994612,-62.963176994613605,-62.95707633745335,18100.19610065716
2024-04-09,39521600.0,14.979999542236328,5.33,313.207,18169.9,26515.992,18197.453315085517,-27.55331508551535,-27.551905999407822,18169.90140908611
2024-04-10,61502200.0,15.800000190734863,5.33,313.207,18011.65,26515.992,18174.58822551459,-162.93822551459016,-162.9391741645019,18011.64905135009
2024-04-11,45474600.0,14.90999984741211,5.33,313.207,18307.98,26515.992,18216.548552887707,91.43144711229252,91.42685410247081,18307.97540699018
2024-04-12,53602600.0,17.309999465942383,5.33,313.207,18003.49,26515.992,18075.625463515466,-72.13546351546393,8.332910193090461,18083.958373708556
2024-04-13,53602600.0,17.309999465942383,5.33,313.207,18118.642,26515.992,18068.89555938565,49.7464406143481,8.332910193090461,18077.228469578742
2024-04-14,53602600.0,17.309999465942383,5.33,313.207,18118.642,26515.992,18071.249788172212,47.39221182778783,8.332910193090461,18079.582698365302
2024-04-15,63453600.0,19.229999542236328,5.33,313.207,17706.83,26515.992,18017.17066118295,-310.3406611829487,-310.3403054332932,17706.83035574966
2024-04-16,47619000.0,18.399999618530273,5.33,313.207,17713.66,26515.992,18055.595886514977,-341.935886514977,-341.936511020132,17713.659375494844
2024-04-17,56880500.0,18.209999084472656,5.33,313.207,17493.62,26515.992,18074.7904873558,-581.170487355801,-581.1717896786014,17493.618697677197
2024-04-18,46549400.0,18.0,5.33,313.207,17394.31,26515.992,18082.050862218966,-687.740862218965,-687.738931201246,17394.31193101772
2024-04-19,75136600.0,18.709999084472656,5.33,313.207,17037.65,26515.992,18057.758953073368,-1020.1089530733661,-727.9101982986658,17329.848754774703
2024-04-20,75136600.0,18.709999084472656,5.33,313.207,17469.214,26515.992,18050.097617847394,-580.8836178473939,-727.9101982986658,17322.18741954873
2024-04-21,75136600.0,18.709999084472656,5.33,313.207,17469.214,26515.992,18051.95146725427,-582.7374672542683,-727.9101982986658,17324.041268955603
2024-04-22,47807700.0,16.940000534057617,5.33,313.207,17210.89,26515.992,18169.553975333583,-958.663975333584,-958.6612414499167,17210.892733883666
2024-04-23,44384700.0,15.6899995803833,5.33,313.207,17471.47,26515.992,18245.285681326015,-773.8156813260139,-773.8009113279696,17471.484769998046
2024-04-24,48440300.0,15.970000267028809,5.33,313.207,17526.8,26515.992,18232.80778045979,-706.0077804597895,-706.0080998181824,17526.799680641605
2024-04-25,57392200.0,15.369999885559082,5.33,313.207,17430.5,26515.992,18283.53363706087,-853.0336370608711,-853.030017858944,17430.50361920193
2024-04-26,41874900.0,15.029999732971191,5.33,313.207,17718.3,26515.992,18274.1671949878,-555.8671949878008,-717.3773319305853,17556.789863057216
2024-04-27,41874900.0,15.029999732971191,5.33,313.207,17471.591999999997,26515.992,18267.968293887407,-796.3762938874097,-717.3773319305853,17550.590961956823
2024-04-28,41874900.0,15.029999732971191,5.33,313.207,17471.591999999997,26515.992,18271.480848774703,-799.8888487747063,-717.3773319305853,17554.10351684412
2024-04-29,30022200.0,14.670000076293945,5.33,313.207,17782.72,26515.992,18326.595424162126,-543.8754241621245,-543.8765225360884,17782.718901626038
2024-04-30,43665900.0,15.649999618530273,5.33,313.207,17440.69,26515.992,18294.788905970367,-854.0989059703679,-854.1144638942794,17440.674442076088
2024-05-01,52251700.0,15.390000343322754,5.33,313.225,17318.55,26515.992,18320.83691295021,-1002.2869129502105,-1002.2933886824272,17318.54352426778
2024-05-02,36559000.0,14.680000305175781,5.33,313.225,17541.54,26515.992,18354.077930529456,-812.5379305294555,-812.5372019782376,17541.54072855122
2024-05-03,48515300.0,13.489999771118164,5.33,313.225,17890.8,26515.992,18424.229611058458,-533.4296110584582,-729.9204173124399,17694.30919374602
2024-05-04,48515300.0,13.489999771118164,5.33,313.225,17594.86,26515.992,18420.185854714386,-825.3258547143851,-729.9204173124399,17690.265437401948
2024-05-05,48515300.0,13.489999771118164,5.33,313.225,17594.86,26515.992,18425.864823705084,-831.0048237050833,-729.9204173124399,17695.944406392642
2024-05-06,30227200.0,13.489999771118164,5.33,313.225,18093.57,26515.992,18455.83401712837,-362.26401712837105,-362.2635929345916,18093.57042419378
2024-05-07,30996100.0,13.229999542236328,5.33,313.225,18091.45,26515.992,18483.53031646551,-392.0803164655081,-392.0825112960476,18091.44780516946
2024-05-08,24896700.0,13.0,5.33,313.225,18085.01,26515.992,18493.75183158183,-408.74183158183223,-408.751396245299,18085.000435336533
2024-05-09,24580100.0,12.6899995803833,5.33,313.225,18113.46,26515.992,18522.495111708748,-409.03511170874845,-409.02165524227735,18113.47345646647
2024-05-10,27116600.0,12.550000190734863,5.33,313.225,18161.18,26515.992,18525.038560067525,-363.8585600675251,-400.23174684987646,18124.80681321765
2024-05-11,27116600.0,12.550000190734863,5.33,313.225,18108.934,26515.992,18523.31165714167,-414.37765714166744,-400.23174684987646,18123.07991029179
2024-05-12,27116600.0,12.550000190734863,5.33,313.225,18108.934,26515.992,18531.38897752339,-422.45497752338997,-400.23174684987646,18131.157230673514
2024-05-13,22994200.0,13.600000381469727,5.33,313.225,18198.61,26515.992,18518.74563488841,-320.135634888411,-320.13056150812446,18198.615073380286
2024-05-14,34478300.0,13.420000076293945,5.33,313.225,18322.77,26515.992,18555.74676271476,-232.9767627147594,-232.97434111326893,18322.77242160149
2024-05-15,41464700.0,12.449999809265137,5.33,313.225,18596.65,26515.992,18624.752202186715,-28.10220218671384,-28.10184090262087,18596.650361284093
2024-05-16,34780400.0,12.420000076293945,5.33,313.225,18557.96,26515.992,18633.767614864944,-75.80761486494521,-75.80192710976999,18557.965687755175
2024-05-17,35803700.0,11.989999771118164,5.33,313.225,18546.23,26515.992,18654.42281724055,-108.19281724054963,-180.9858050054562,18473.437012235092
2024-05-18,35803700.0,11.989999771118164,5.33,313.225,18444.444,26515.992,18656.02481613987,-211.58081613987088,-180.9858050054562,18475.039011134413
2024-05-19,35803700.0,11.989999771118164,5.33,313.225,18444.444,26515.992,18667.631290286667,-223.18729028666712,-180.9858050054562,18486.64548528121
2024-05-20,24474200.0,12.149999618530273,5.33,313.225,18674.19,26515.992,18701.993287773672,-27.80328777367322,-27.811950237930688,18674.18133753574
2024-05-21,23167700.0,11.859999656677246,5.33,313.225,18713.8,26515.992,18735.773031911085,-21.973031911085855,-21.97090848769243,18713.802123423393
2024-05-22,25120000.0,12.289999961853027,5.33,313.225,18705.2,26515.992,18723.611421024478,-18.411421024477022,-18.403629713806914,18705.20779131067
2024-05-23,40899200.0,12.770000457763672,5.33,313.225,18623.39,26515.992,18731.303319941188,-107.91331994118809,-107.91193063382386,18623.391389307362
2024-05-24,29651000.0,11.930000305175781,5.33,313.225,18808.35,26515.992,18766.85486814961,41.495131850388134,-61.61288716923068,18705.24198098038
2024-05-25,29651000.0,11.930000305175781,5.33,313.225,18704.986,26515.992,18772.885023388626,-67.89902338862521,-61.61288716923068,18711.272136219395
2024-05-26,29651000.0,11.930000305175781,5.33,313.225,18704.986,26515.992,18788.948406286843,-83.96240628684245,-61.61288716923068,18727.335519117612
2024-05-27,29651000.0,11.930000305175781,5.33,313.225,18712.685,26515.992,18848.77219401979,-136.08719401979033,-61.61288716923068,18787.15930685056
2024-05-28,26216800.0,12.920000076293945,5.33,313.225,18869.44,26515.992,18811.55215434176,57.8878456582388,57.89279462728272,18869.44494896904
2024-05-29,29739200.0,14.279999732971191,5.33,313.225,18736.75,26515.992,18752.122763059033,-15.372763059032877,-15.371340687677025,18736.751422371355
2024-05-30,30714100.0,14.470000267028809,5.33,313.225,18538.66,26515.992,18764.85113220722,-226.1911322072192,-226.18901194413795,18538.66212026308
2024-05-31,55941300.0,12.920000076293945,5.33,313.225,18536.65,26515.992,18882.97510930593,-346.3251093059298,-269.82896430147787,18613.14614500445
2024-06-01,55941300.0,12.920000076293945,5.33,313.225,18670.375,26515.992,18892.414297966843,-222.03929796684315,-269.82896430147787,18622.585333665364
2024-06-02,55941300.0,12.920000076293945,5.33,313.225,18670.375,26515.992,18911.499260744706,-241.12426074470568,-269.82896430147787,18641.670296443226
2024-06-03,32997500.0,13.109999656677246,5.33,313.225,18600.97,26515.992,18938.973601367034,-338.0036013670324,-337.9988349702956,18600.97476639674
2024-06-04,23767400.0,13.15999984741211,5.33,313.225,18654.84,26515.992,18951.461022008752,-296.62102200875233,-296.6196098165702,18654.84141219218
2024-06-05,33817400.0,12.630000114440918,5.33,313.225,19035.05,26515.992,19008.412231073937,26.637768926062563,26.63737442802256,19035.049605501958
2024-06-06,21966800.0,12.579999923706055,5.33,313.225,19021.19,26515.992,19022.401533895227,-1.211533895228058,-1.2017378011660835,19021.19979609406
2024-06-07,25829700.0,12.220000267028809,5.33,313.225,19000.95,26515.992,19050.5633020611,-49.613302061097784,-154.16076558203977,18896.402536479058
2024-06-08,25829700.0,12.220000267028809,5.33,313.225,18862.6,26515.992,19059.85475733465,-197.25475733465282,-154.16076558203977,18905.69399175261
2024-06-09,25829700.0,12.220000267028809,5.33,313.225,18862.6,26515.992,19078.21421210911,-215.61421210911067,-154.16076558203977,18924.05344652707
2024-06-10,20719800.0,12.739999771118164,5.33,313.225,19074.67,26515.992,19104.265541431643,-29.59554143164496,-29.593367800709956,19074.672173630934
2024-06-11,22053300.0,12.850000381469727,5.33,313.225,19210.18,26515.992,19122.592588311483,87.58741168851702,87.57855719459087,19210.171145506076
2024-06-12,34532600.0,12.039999961853027,5.33,313.225,19465.18,26515.992,19195.77913950842,269.4008604915798,269.40465050843403,19465.183790016854
2024-06-13,25859000.0,11.9399995803833,5.33,313.225,19576.92,26515.992,19213.21101597626,363.7089840237386,363.70467149749163,19576.915687473753
2024-06-14,23372600.0,12.65999984741211,5.33,313.225,19659.8,26515.992,19169.891416858634,489.90858314136494,306.13480854194523,19476.02622540058
2024-06-15,23372600.0,12.65999984741211,5.33,313.225,19397.35,26515.992,19175.7518277482,221.59817225179722,306.13480854194523,19481.886636290146
2024-06-16,23372600.0,12.65999984741211,5.33,313.225,19397.35,26515.992,19190.450706902528,206.89929309747095,306.13480854194523,19496.585515444473
2024-06-17,37054500.0,12.75,5.33,313.225,19902.75,26515.992,19256.976760971647,645.7732390283527,645.7717100533955,19902.748471025043
2024-06-18,24438600.0,12.300000190734863,5.33,313.225,19908.86,26515.992,19288.78422554868,620.0757744513212,541.6999939206388,19830.48421946932
2024-06-19,24438600.0,12.300000190734863,5.33,313.225,19762.0825,26515.992,19298.75574739357,463.3267526064301,541.6999939206388,19840.45574131421
2024-06-20,33918700.0,13.279999732971191,5.33,313.225,19752.3,26515.992,19269.799772130944,482.5002278690554,482.491229576506,19752.29100170745
2024-06-21,39432900.0,13.199999809265137,5.33,313.225,19700.43,26515.992,19277.016081067755,423.413918932245,494.9053632044247,19771.92144427218
2024-06-22,39432900.0,13.199999809265137,5.33,313.225,19816.085,26515.992,19279.574544030533,536.5104559694664,494.9053632044247,19774.479907234956
2024-06-23,39432900.0,13.199999809265137,5.33,313.225,19816.085,26515.992,19291.29267790562,524.7923220943776,494.9053632044247,19786.198041110045
2024-06-24,37751000.0,13.329999923706055,5.33,313.225,19474.62,26515.992,19336.805510068978,137.81448993102094,137.81461375943852,19474.620123828416
2024-06-25,29250200.0,12.84000015258789,5.33,313.225,19701.13,26515.992,19373.026373487417,328.103626512584,328.1016270307414,19701.128000518158
2024-06-26,22737100.0,12.550000190734863,5.33,313.225,19751.05,26515.992,19390.983449454794,360.06655054520525,360.05978843685875,19751.043237891652
2024-06-27,26222100.0,12.239999771118164,5.33,313.225,19789.03,26515.992,19428.13810545692,360.8918945430778,360.8852721151828,19789.023377572103
2024-06-28,34881600.0,12.4399995803833,5.33,313.225,19682.87,26515.992,19421.826961832194,261.0430381678052,253.60328871838846,19675.430250550584
2024-06-29,34881600.0,12.4399995803833,5.33,313.225,19679.74,26515.992,19423.990223557546,255.7497764424552,253.60328871838846,19677.593512275937
2024-06-30,34881600.0,12.4399995803833,5.33,313.225,19679.74,26515.992,19435.718799095088,244.0212009049137,253.60328871838846,19689.322087813478
2024-07-01,24898300.0,12.220000267028809,5.33,313.534,19812.22,26515.992,19508.24434010504,303.9756598949607,303.9804880601629,19812.224828165203
2024-07-02,26723600.0,12.029999732971191,5.33,313.534,20011.89,26515.992,19538.831738901506,473.05826109849295,473.06487747372,20011.896616375227
2024-07-03,18064900.0,12.09000015258789,5.33,313.534,20186.63,26515.992,19535.4383989114,651.1916010886016,511.163328543688,20046.601727455087
2024-07-04,18064900.0,12.09000015258789,5.33,313.534,19923.4025,26515.992,19552.267040074108,371.13545992589206,511.163328543688,20063.430368617795
2024-07-05,28495900.0,12.479999542236328,5.33,313.534,20391.97,26515.992,19538.056429388365,853.9135706116358,653.3545999649269,20191.411029353294
2024-07-06,28495900.0,12.479999542236328,5.33,313.534,20100.6775,26515.992,19541.27600520693,559.40149479307,653.3545999649269,20194.63060517186
2024-07-07,28495900.0,12.479999542236328,5.33,313.534,20100.6775,26515.992,19553.92529180692,546.7522081930802,653.3545999649269,20207.27989177185
2024-07-08,22109400.0,12.369999885559082,5.33,313.534,20439.54,26515.992,19609.26923802749,830.2707619725115,830.2689634123765,20439.538201439867
2024-07-09,25614500.0,12.510000228881836,5.33,313.534,20453.02,26515.992,19623.132769951568,829.8872300484327,829.885008346578,20453.017778298145
2024-07-10,28046900.0,12.850000381469727,5.33,313.534,20675.38,26515.992,19615.337073646322,1060.042926353679,1060.0488290755802,20675.3859027219
2024-07-11,49966600.0,12.920000076293945,5.33,313.534,20211.36,26515.992,19650.635010200593,560.7249897994079,560.7250494482028,20211.360059648796
2024-07-12,37109400.0,12.460000038146973,5.33,313.534,20331.49,26515.992,19659.4555873321,672.034412667901,728.018648855366,20387.474236187467
2024-07-13,37109400.0,12.460000038146973,5.33,313.534,20422.158000000003,26515.992,19660.985278016004,761.1727219839995,728.018648855366,20389.00392687137
2024-07-14,37109400.0,12.460000038146973,5.33,313.534,20422.158000000003,26515.992,19671.306920585343,750.8510794146605,728.018648855366,20399.32556944071
2024-07-15,31151400.0,13.119999885559082,5.33,313.534,20386.88,26515.992,19680.13307176059,706.7469282394122,706.7446999835528,20386.87777174414
2024-07-16,25950600.0,13.1899995803833,5.33,313.534,20398.62,26515.992,19685.22645213722,713.3935478627791,713.3872409472611,20398.61369308448
2024-07-17,56268800.0,14.479999542236328,5.33,313.534,19799.14,26515.992,19648.16320094573,150.97679905426776,150.97532572385455,19799.138526669587
2024-07-18,49347400.0,15.930000305175781,5.33,313.534,19705.09,26515.992,19569.516481235732,135.57351876426765,135.57496051517916,19705.091441750912
2024-07-19,42042900.0,16.520000457763672,5.33,313.534,19522.62,26515.992,19518.811133094132,3.808866905867035,298.5119627702604,19817.32309586439
2024-07-20,42042900.0,16.520000457763672,5.33,313.534,19962.47,26515.992,19514.525212315304,447.9447876846971,298.5119627702604,19813.037175085563
2024-07-21,42042900.0,16.520000457763672,5.33,313.534,19962.47,26515.992,19518.68571201017,443.7842879898308,298.5119627702604,19817.19767478043
2024-07-22,40300000.0,14.90999984741211,5.33,313.534,19822.87,26515.992,19655.213315675024,167.65668432497478,167.659888738124,19822.873204413147
2024-07-23,23282500.0,14.720000267028809,5.33,313.534,19754.34,26515.992,19656.257780690645,98.08221930935542,98.08167825568896,19754.339458946335
2024-07-24,58818600.0,18.040000915527344,5.33,313.534,19032.39,26515.992,19502.23434069565,-469.8443406956503,-469.8424223318701,19032.39191836378
2024-07-25,59256800.0,18.459999084472656,5.33,313.534,18830.58,26515.992,19483.84430905496,-653.2643090549573,-653.2650493044665,18830.57925975049
2024-07-26,39992100.0,16.389999389648438,5.33,313.534,19023.66,26515.992,19566.547608961653,-542.8876089616533,-356.67488574910567,19209.872723212546
2024-07-27,39992100.0,16.389999389648438,5.33,313.534,19292.768,26515.992,19556.726815899914,-263.95881589991404,-356.67488574910567,19200.05193015081
2024-07-28,39992100.0,16.389999389648438,5.33,313.534,19292.768,26515.992,19555.947207130543,-263.17920713054264,-356.67488574910567,19199.27232138144
2024-07-29,28218500.0,16.600000381469727,5.33,313.534,19059.49,26515.992,19573.767203128857,-514.277203128855,-514.2762105352265,19059.49099259363
2024-07-30,41317200.0,17.690000534057617,5.33,313.534,18796.27,26515.992,19529.922382906407,-733.6523829064063,-733.6537565767327,18796.268626329675
2024-07-31,44552100.0,16.360000610351562,5.33,313.534,19362.43,26515.992,19605.201842107934,-242.77184210793348,-242.77551707014197,19362.42632503779
2024-08-01,56653900.0,18.59000015258789,5.33,314.121,18890.39,26515.992,19523.435697826502,-633.0456978265029,-633.0461943607916,18890.38950346571
2024-08-02,66323200.0,23.389999389648438,5.33,314.121,18440.84,26515.992,19243.74445851648,-802.9044585164811,-484.59209120352585,18759.152367312956
2024-08-03,66323200.0,23.389999389648438,5.33,314.121,18909.884,26515.992,19234.736255583422,-324.85225558342427,-484.59209120352585,18750.144164379897
2024-08-04,66323200.0,23.389999389648438,5.33,314.121,18909.884,26515.992,19235.906984884212,-326.02298488421366,-484.59209120352585,18751.314893680687
2024-08-05,87483500.0,38.56999969482422,5.33,314.121,17895.15,26515.992,18436.2097851424,-541.059785142399,-541.0561936071422,17895.153591535258
2024-08-06,63164400.0,27.709999084472656,5.33,314.121,18077.92,26515.992,19039.888390544165,-961.968390544167,-961.967774084344,18077.92061645982
2024-08-07,54929200.0,27.850000381469727,5.33,314.121,17867.37,26515.992,19024.323532449387,-1156.9535324493881,-1156.9537190535887,17867.3698133958
2024-08-08,47890100.0,23.790000915527344,5.33,314.121,18413.82,26515.992,19258.682163580797,-844.8621635807976,-844.8626599079452,18413.819503672854
2024-08-09,33574000.0,20.3700008392334,5.33,314.121,18513.1,26515.992,19430.25890230912,-917.1589023091219,-1158.9888835748607,18271.27001873426
2024-08-10,33574000.0,20.3700008392334,5.33,314.121,18153.472,26515.992,19428.78006669333,-1275.3080666933274,-1158.9888835748607,18269.79118311847
2024-08-11,33574000.0,20.3700008392334,5.33,314.121,18153.472,26515.992,19437.97135813873,-1284.499358138728,-1158.9888835748607,18278.98247456387
2024-08-12,27795000.0,20.709999084472656,5.33,314.121,18542.03,26515.992,19466.062499270738,-924.0324992707392,-924.0318178525373,18542.0306814182
2024-08-13,40084500.0,18.1200008392334,5.33,314.121,19006.43,26515.992,19644.19510939443,-637.7651093944296,-637.7699634232372,19006.425145971192
2024-08-14,34733700.0,16.190000534057617,5.33,314.121,19022.68,26515.992,19758.283681950586,-735.6036819505862,-735.5982545737769,19022.68542737681
2024-08-15,38280600.0,15.229999542236328,5.33,314.121,19490.15,26515.992,19834.76611651106,-344.61611651105704,-344.61478566906464,19490.151330841993
2024-08-16,38383600.0,14.800000190734863,5.33,314.121,19508.52,26515.992,19858.29190684318,-349.77190684317975,-621.544882741906,19236.747024101274
2024-08-17,38383600.0,14.800000190734863,5.33,314.121,19113.962000000003,26515.992,19863.756196938622,-749.7941969386193,-621.544882741906,19242.211314196717
2024-08-18,38383600.0,14.800000190734863,5.33,314.121,19113.962000000003,26515.992,19879.028456566044,-765.0664565660409,-621.544882741906,19257.483573824138
2024-08-19,23737700.0,14.649999618530273,5.33,314.121,19766.49,26515.992,19930.853776681575,-164.36377668157365,-164.36504380167622,19766.488732879898
2024-08-20,29209300.0,15.880000114440918,5.33,314.121,19719.82,26515.992,19887.480541633195,-167.66054163319495,-167.65801673306305,19719.822524900133
2024-08-21,25658800.0,16.270000457763672,5.33,314.121,19824.84,26515.992,19873.479408716095,-48.639408716095204,-48.640758262277814,19824.838650453818
2024-08-22,37739600.0,17.549999237060547,5.33,314.121,19491.84,26515.992,19832.091448257263,-340.2514482572624,-340.2483479365958,19491.843100320668
2024-08-23,36061500.0,15.859999656677246,5.33,314.121,19720.87,26515.992,19925.366735095384,-204.4967350953848,-221.55669085554442,19703.81004423984
2024-08-24,36061500.0,15.859999656677246,5.33,314.121,19704.772,26515.992,19928.939060780245,-224.16706078024436,-221.55669085554442,19707.3823699247
2024-08-25,36061500.0,15.859999656677246,5.33,314.121,19704.772,26515.992,19940.774591267997,-236.00259126799574,-221.55669085554442,19719.217900412452
2024-08-26,27452600.0,16.149999618530273,5.33,314.121,19516.44,26515.992,19968.840823064045,-452.40082306404656,-452.39906527186787,19516.441757792178
2024-08-27,27510000.0,15.430000305175781,5.33,314.121,19581.52,26515.992,20024.751133076184,-443.23113307618405,-443.23129771289666,19581.519835363288
2024-08-28,37372400.0,17.110000610351562,5.33,314.121,19350.78,26515.992,19943.326420615933,-592.546420615934,-592.546708557071,19350.779712058862
2024-08-29,41081500.0,15.649999618530273,5.33,314.121,19325.45,26515.992,20040.60138333569,-715.1513833356876,-715.1463041492905,19325.4550791864
2024-08-30,33466500.0,15.0,5.33,314.121,19574.64,26515.992,20058.045522231485,-483.4055222314855,-569.5716131407263,19488.473909090757
2024-08-31,33466500.0,15.0,5.33,314.121,19469.766,26515.992,20050.476065643867,-580.710065643867,-569.5716131407263,19480.90445250314
2024-09-01,33466500.0,15.0,5.33,314.121,19469.766,26515.992,20050.410677420958,-580.644677420958,-569.5716131407263,19480.83906428023
2024-09-02,33466500.0,15.0,5.33,314.121,19458.0975,26515.992,20091.624525528794,-633.5270255287942,-569.5716131407263,19522.052912388066
2024-09-03,44985200.0,20.719999313354492,5.33,314.121,18958.73,26515.992,19778.89833518032,-820.1683351803222,-820.1636908130396,18958.734644367283
2024-09-04,32505100.0,21.31999969482422,5.33,314.121,18921.4,26515.992,19722.83550473932,-801.4355047393183,-801.4352681309936,18921.400236608326
2024-09-05,34452400.0,19.899999618530273,5.33,314.121,18930.33,26515.992,19803.217056679132,-872.8870566791302,-872.889686515898,18930.327370163235
2024-09-06,50624400.0,22.3799991607666,5.33,314.121,18421.31,26515.992,19654.419290702062,-1233.1092907020611,-958.7196618909442,18695.69962881112
2024-09-07,50624400.0,22.3799991607666,5.33,314.121,18807.9425,26515.992,19635.021373991476,-827.0788739914751,-958.7196618909442,18676.301712100532
2024-09-08,50624400.0,22.3799991607666,5.33,314.121,18807.9425,26515.992,19623.911778122125,-815.9692781221238,-958.7196618909442,18665.19211623118
2024-09-09,32981200.0,19.450000762939453,5.33,314.121,18660.78,26515.992,19803.917024486018,-1143.137024486019,-1143.1371942513604,18660.779830234656
2024-09-10,29680300.0,19.079999923706055,5.33,314.121,18829.14,26515.992,19814.60451364919,-985.464513649189,-985.4637465676194,18829.140767081568
2024-09-11,57843000.0,17.690000534057617,5.33,314.121,19237.3,26515.992,19907.23912168562,-669.9391216856202,-669.9371002129905,19237.302021472628
2024-09-12,40175500.0,17.06999969482422,5.33,314.121,19423.07,26515.992,19915.12061763573,-492.0506176357303,-492.04915689786594,19423.071460737865
2024-09-13,29111800.0,16.559999465942383,5.33,314.121,19514.58,26515.992,19903.826976558263,-389.24697655826094,-624.3844556797728,19279.44252087849
2024-09-14,29111800.0,16.559999465942383,5.33,314.121,19132.974,26515.992,19881.269878921892,-748.2958789218937,-624.3844556797728,19256.885423242118
2024-09-15,29111800.0,16.559999465942383,5.33,314.121,19132.974,26515.992,19868.584229961816,-735.6102299618178,-624.3844556797728,19244.199774282042
2024-09-16,22585600.0,17.139999389648438,5.33,314.121,19423.06,26515.992,19859.749127240502,-436.68912724050097,-436.6879258538246,19423.061201386678
2024-09-17,30084400.0,17.610000610351562,5.33,314.121,19432.4,26515.992,19835.321824625848,-402.92182462584606,-402.9222806646329,19432.399543961215
2024-09-18,39909200.0,18.229999542236328,5.33,314.121,19344.49,26515.992,19796.89811203117,-452.40811203116755,-452.4083026356563,19344.489809395513
2024-09-19,52782500.0,16.329999923706055,5.33,314.121,19839.83,26515.992,19914.321848980748,-74.491848980746,-74.49263305854927,19839.8292159222
2024-09-20,34577700.0,16.149999618530273,5.33,314.121,19791.49,26515.992,19882.305498049955,-90.81549804995302,-228.74528038761275,19653.560217662343
2024-09-21,34577700.0,16.149999618530273,5.33,314.121,19566.254000000004,26515.992,19866.47236758731,-300.2183675873057,-228.74528038761275,19637.7270871997
2024-09-22,34577700.0,16.149999618530273,5.33,314.121,19566.254000000004,26515.992,19861.449171149106,-295.19517114910195,-228.74528038761275,19632.703890761495
2024-09-23,24843000.0,15.890000343322754,5.33,314.121,19852.2,26515.992,19905.654665763734,-53.45466576373292,-53.45535303919712,19852.199312724537
2024-09-24,25952600.0,15.390000343322754,5.33,314.121,19944.84,26515.992,19938.929660181308,5.9103398186925915,5.926320539936521,19944.855980721244
2024-09-25,26549900.0,15.40999984741211,5.33,314.121,19972.61,26515.992,19934.474149665573,38.13585033442723,38.11799696717027,19972.592146632745
2024-09-26,32020200.0,15.369999885559082,5.33,314.121,20115.54,26515.992,19947.44213012734,168.09786987266125,168.09877423151073,20115.54090435885
2024-09-27,22851100.0,16.959999084472656,5.33,314.121,20008.62,26515.992,19833.35921085088,175.26078914912068,158.32349137789416,19991.682702228773
2024-09-28,22851100.0,16.959999084472656,5.33,314.121,19978.762,26515.992,19826.90441033122,151.85758966877984,158.32349137789416,19985.227901709113
2024-09-29,22851100.0,16.959999084472656,5.33,314.121,19978.762,26515.992,19830.907739767867,147.85426023213222,158.32349137789416,19989.23123114576
2024-09-30,30281100.0,16.729999542236328,5.33,314.121,20060.69,26515.992,19899.933834121555,160.75616587844343,160.75361453757316,20060.68744865913
2024-10-01,42735400.0,19.260000228881836,4.83,315.454,19773.3,26515.992,19816.50727325709,-43.20727325709231,-43.20639157417608,19773.300881682917
2024-10-02,23744000.0,18.899999618530273,4.83,315.454,19802.58,26515.992,19820.339064979147,-17.759064979145478,-17.758441367108077,19802.58062361204
2024-10-03,25337200.0,20.489999771118164,4.83,315.454,19793.34,26515.992,19742.425538134616,50.91446186538451,50.918194312883,19793.343732447498
2024-10-04,30686600.0,19.209999084472656,4.83,315.454,20035.02,26515.992,19812.925566763388,222.09443323661253,126.22132097305428,19939.146887736442
